bike_id,max_lag
30164,0-0 156 1:53:22.060
22883,0-0 156 3:7:11
17868,0-0 156 3:36:2.143
33214,0-0 156 4:19:51.747
16710,0-0 156 7:29:15.040
22268,0-0 156 7:44:47
27583,0-0 156 8:18:44.833
24366,0-0 156 9:14:57
27441,0-0 156 11:4:39.155
22441,0-0 156 11:18:57
28690,0-0 156 12:23:45.490
15486,0-0 156 12:24:53
31172,0-0 156 13:6:37.115
27356,0-0 156 14:21:57.944
30847,0-0 156 16:2:56.700
23912,0-0 156 17:11:46
23373,0-0 156 17:24:48
24800,0-0 156 18:10:7.061
30921,0-0 156 18:13:50.495
29326,0-0 156 20:5:54.113
20767,0-0 156 22:32:20.702
17323,0-0 156 23:24:34
25005,0-0 156 23:34:41.540
22017,0-0 156 23:37:13
38387,0-0 157 2:53:14.125
23025,0-0 157 3:16:29
23836,0-0 157 3:18:6
24977,0-0 157 4:8:54.629
34917,0-0 157 4:10:5.696
30524,0-0 157 4:14:17.498
30269,0-0 157 4:43:56.781
15657,0-0 157 5:53:37.691
38492,0-0 157 5:57:19.589
23410,0-0 157 6:24:10
35243,0-0 157 7:42:13.860
26468,0-0 157 8:11:10.869
17150,0-0 157 8:14:4
24155,0-0 157 8:25:3
44140,0-0 157 9:5:45.592
33047,0-0 157 9:10:49.452
26895,0-0 157 11:25:37.542
39092,0-0 157 11:40:1.431
23258,0-0 157 12:45:33
30132,0-0 157 13:53:18.469
30924,0-0 157 14:28:12.002
32172,0-0 157 14:31:35.853
30487,0-0 157 15:47:9.523
14582,0-0 157 17:21:53.993
17071,0-0 157 17:40:43.831
21143,0-0 157 17:41:41.938
32888,0-0 157 17:52:34.050
27314,0-0 157 18:7:14.115
15357,0-0 157 18:47:1.457
25594,0-0 157 18:57:41.923
27841,0-0 157 18:59:37.063
38924,0-0 157 19:8:35.453
17356,0-0 157 19:11:30.161
16891,0-0 157 19:41:12.178
30580,0-0 157 20:17:33.483
32867,0-0 157 20:21:41.713
23082,0-0 157 21:25:43
21678,0-0 157 21:48:16.042
28014,0-0 157 21:57:7.393
26891,0-0 157 22:55:22.847
29969,0-0 157 23:7:24.874
23123,0-0 158 0:11:46
23615,0-0 158 1:5:4
28953,0-0 158 2:17:31.277
18393,0-0 158 2:35:7.228
17461,0-0 158 3:28:48
32147,0-0 158 4:24:54.487
27363,0-0 158 5:40:55.849
15472,0-0 158 6:8:7.172
39578,0-0 158 6:9:39.220
16009,0-0 158 6:55:42.198
28041,0-0 158 7:25:39.599
24248,0-0 158 7:40:12
26112,0-0 158 8:5:41.273
26536,0-0 158 8:28:52.590
25149,0-0 158 9:22:4.989
21265,0-0 158 11:58:9
30978,0-0 158 12:2:51.679
21575,0-0 158 12:28:15
19706,0-0 158 12:57:22.452
42038,0-0 158 14:59:33.525
30988,0-0 158 15:24:36.156
32161,0-0 158 16:16:22.929
30712,0-0 158 16:22:47.090
19707,0-0 158 16:24:59.090
22939,0-0 158 16:41:1
27395,0-0 158 17:22:0.417
21061,0-0 158 18:7:31.459
28402,0-0 158 18:22:19.991
27796,0-0 158 18:23:50.839
27240,0-0 158 18:43:29
30870,0-0 158 18:50:32.646
14942,0-0 158 19:1:57.829
30074,0-0 158 19:2:20.134
21581,0-0 158 19:35:3.324
22216,0-0 158 19:55:33
27354,0-0 158 20:37:16.565
29366,0-0 158 21:9:31.359
28054,0-0 158 21:49:11.491
21648,0-0 158 22:20:10.445
27849,0-0 158 22:50:54.783
27372,0-0 158 23:15:0.245
16389,0-0 158 23:32:54
29380,0-0 158 23:52:19.848
27536,0-0 159 0:26:47.485
23797,0-0 159 0:43:5
27501,0-0 159 3:41:14.671
17873,0-0 159 4:2:43
17758,0-0 159 5:23:31.392
14866,0-0 159 6:9:32.859
25336,0-0 159 6:44:28.158
40472,0-0 159 7:15:20.721
25884,0-0 159 11:39:9.758
21507,0-0 159 11:52:19
23072,0-0 159 12:52:53
34237,0-0 159 13:34:17.468
23347,0-0 159 13:59:18
26348,0-0 159 14:15:21.170
39051,0-0 159 14:17:30.928
24693,0-0 159 14:23:49
28943,0-0 159 14:24:2.979
28928,0-0 159 15:27:35.044
20047,0-0 159 16:16:12
34196,0-0 159 16:43:47.563
28916,0-0 159 17:2:14.100
27467,0-0 159 17:14:45.589
19200,0-0 159 17:44:18
23733,0-0 159 18:38:22
28761,0-0 159 18:42:9.043
25704,0-0 159 18:53:17.819
17632,0-0 159 19:8:26.293
44501,0-0 159 19:32:42.626
24302,0-0 159 19:59:42
23866,0-0 159 20:17:32
39222,0-0 159 20:46:24.931
17600,0-0 159 20:46:46.388
22772,0-0 159 21:21:2
23288,0-0 159 21:55:32
28114,0-0 159 22:34:53.418
27661,0-0 159 22:44:56.614
23874,0-0 159 23:5:46
23631,0-0 159 23:48:23
25357,0-0 160 0:6:59.939
25718,0-0 160 0:32:40.975
19258,0-0 160 0:43:11.222
15661,0-0 160 1:5:43.960
24766,0-0 160 1:51:48
30856,0-0 160 2:8:24.185
25248,0-0 160 2:45:10.139
27829,0-0 160 2:46:50.858
23116,0-0 160 3:49:1
22955,0-0 160 4:31:35
14873,0-0 160 4:39:47
29033,0-0 160 7:5:17.254
17413,0-0 160 8:11:48.362
28959,0-0 160 8:25:33.537
17885,0-0 160 9:13:52
19508,0-0 160 10:46:50
29142,0-0 160 11:4:48.172
24112,0-0 160 11:31:53
30758,0-0 160 11:56:42.463
23024,0-0 160 12:10:51
28477,0-0 160 12:24:22.093
21959,0-0 160 12:39:18
27574,0-0 160 13:13:49.486
28862,0-0 160 13:54:19.557
22848,0-0 160 13:57:21
23449,0-0 160 14:33:59
29115,0-0 160 15:1:52.879
23921,0-0 160 15:18:45
24140,0-0 160 15:25:51
22516,0-0 160 15:49:0
25044,0-0 160 16:13:54
17425,0-0 160 16:50:17.055
22851,0-0 160 16:51:55
21010,0-0 160 17:13:26.458
24018,0-0 160 17:39:13
28787,0-0 160 18:44:9.757
28427,0-0 160 18:44:24.116
29187,0-0 160 18:46:33.920
27701,0-0 160 18:50:12.333
27478,0-0 160 19:10:31.663
24943,0-0 160 19:47:59.052
29371,0-0 160 20:7:5.370
16635,0-0 160 20:19:29.887
16915,0-0 160 20:51:32
19723,0-0 160 21:32:51.296
23180,0-0 160 22:33:41
18102,0-0 160 22:46:24
19558,0-0 160 22:47:22.243
20775,0-0 160 23:39:53.724
18619,0-0 160 23:56:52.858
15445,0-0 161 0:14:16.752
26144,0-0 161 0:18:58.901
29335,0-0 161 0:21:41.910
34217,0-0 161 0:22:22.483
27217,0-0 161 0:47:26.626
28242,0-0 161 1:10:5.223
19913,0-0 161 1:39:26
15935,0-0 161 1:53:2
23698,0-0 161 2:27:58
31126,0-0 161 2:28:48.502
26502,0-0 161 4:23:43.641
14717,0-0 161 4:42:16.854
24125,0-0 161 4:45:8
21454,0-0 161 4:59:7.359
31288,0-0 161 5:2:6.669
23311,0-0 161 5:41:49
26644,0-0 161 7:25:42.596
24914,0-0 161 8:54:18.185
16071,0-0 161 9:6:23
21316,0-0 161 11:4:15.587
19003,0-0 161 11:7:45.964
22356,0-0 161 12:30:15
32403,0-0 161 13:1:32.988
28047,0-0 161 13:15:27.579
17479,0-0 161 13:21:8.678
40997,0-0 161 14:23:40.403
25567,0-0 161 14:36:40.757
27406,0-0 161 14:43:58.093
16533,0-0 161 14:46:53.107
18031,0-0 161 15:20:0.604
30594,0-0 161 15:24:27.222
22068,0-0 161 15:24:29
19931,0-0 161 16:18:10.455
21122,0-0 161 16:40:45.304
33593,0-0 161 16:41:17.817
23132,0-0 161 17:9:31
22834,0-0 161 17:26:35
30253,0-0 161 17:32:15.739
23389,0-0 161 17:58:51
21967,0-0 161 18:34:7
39831,0-0 161 18:50:53.977
23182,0-0 161 19:24:51
29431,0-0 161 19:29:4.610
24234,0-0 161 20:0:14
28245,0-0 161 20:8:2.422
18078,0-0 161 20:49:49.705
35391,0-0 161 22:21:30.814
26670,0-0 161 22:21:46.289
27503,0-0 161 22:56:12.404
31574,0-0 161 23:12:46.368
19487,0-0 161 23:16:53.459
17311,0-0 162 0:4:52
38107,0-0 162 0:7:53.676
17741,0-0 162 0:9:0
32313,0-0 162 0:20:34.656
15281,0-0 162 1:25:53.135
21521,0-0 162 1:27:36.793
27846,0-0 162 1:56:29.751
23495,0-0 162 2:45:16
31818,0-0 162 3:1:12.784
17862,0-0 162 3:18:34.122
27721,0-0 162 4:44:43.931
41073,0-0 162 8:48:29.170
33325,0-0 162 10:14:52.089
14868,0-0 162 10:31:29
24904,0-0 162 10:54:52.444
31232,0-0 162 12:0:3.807
30113,0-0 162 12:29:18.746
27366,0-0 162 12:30:15.689
31982,0-0 162 13:27:24.391
23360,0-0 162 13:32:6
30101,0-0 162 14:44:29.319
27357,0-0 162 15:26:57.151
21592,0-0 162 15:35:36
25474,0-0 162 16:4:49.304
22237,0-0 162 17:0:2
39511,0-0 162 17:4:38.279
19832,0-0 162 17:18:8
22563,0-0 162 18:26:49
28903,0-0 162 19:7:40.554
23850,0-0 162 21:16:50
40209,0-0 162 21:27:59.003
15209,0-0 162 22:2:10.860
23630,0-0 162 22:35:18
23841,0-0 162 23:3:30
41389,0-0 162 23:19:7.654
23863,0-0 162 23:34:10
23910,0-0 162 23:37:57
23213,0-0 163 0:44:3
24226,0-0 163 1:28:35
29414,0-0 163 1:32:58.831
23303,0-0 163 1:52:14
31219,0-0 163 1:56:48.172
24259,0-0 163 2:8:49
24480,0-0 163 2:21:20
15337,0-0 163 2:25:51.038
40609,0-0 163 2:27:13.104
31432,0-0 163 2:55:5.186
25640,0-0 163 3:7:33.633
28950,0-0 163 3:28:3.689
17279,0-0 163 3:30:13.666
32256,0-0 163 4:8:35.299
23224,0-0 163 4:21:25
17747,0-0 163 4:24:48.446
43626,0-0 163 6:49:45.613
17308,0-0 163 7:51:0.621
22365,0-0 163 7:59:13
38057,0-0 163 8:44:41.773
23942,0-0 163 9:9:5
24216,0-0 163 9:52:58
23517,0-0 163 11:31:27
19968,0-0 163 12:4:9.374
23964,0-0 163 12:42:42
17343,0-0 163 14:6:11.665
18512,0-0 163 14:38:13.790
22981,0-0 163 14:45:58
23402,0-0 163 14:59:11
16724,0-0 163 15:1:52
24343,0-0 163 15:25:17
21400,0-0 163 16:14:39
23272,0-0 163 16:47:32
31147,0-0 163 16:55:7.854
23451,0-0 163 17:1:12
28485,0-0 163 17:38:59.813
23717,0-0 163 17:53:58
28993,0-0 163 18:2:8.964
31038,0-0 163 18:13:55.447
17491,0-0 163 18:55:55.797
14535,0-0 163 19:52:0.044
23342,0-0 163 20:1:46
32587,0-0 163 20:18:48.518
20608,0-0 163 20:55:42.523
25724,0-0 163 21:13:15.889
43407,0-0 163 21:23:59.799
20172,0-0 163 21:52:13
16451,0-0 163 22:40:23.701
19554,0-0 163 23:36:47.569
32243,0-0 163 23:57:10.844
19356,0-0 164 1:2:32
25617,0-0 164 1:6:2.064
23017,0-0 164 2:22:24
14759,0-0 164 2:34:30.583
24896,0-0 164 2:47:12.641
20830,0-0 164 3:8:5
19551,0-0 164 3:45:49.257
19263,0-0 164 3:46:47.527
15902,0-0 164 3:56:30.703
25309,0-0 164 4:7:1.124
32691,0-0 164 4:48:59.058
23709,0-0 164 5:15:17
28894,0-0 164 5:46:9.530
29523,0-0 164 7:53:36.653
23778,0-0 164 9:57:7
29387,0-0 164 10:23:5.871
23549,0-0 164 10:44:38
22001,0-0 164 11:29:19
23970,0-0 164 12:53:48
21976,0-0 164 13:32:0
27854,0-0 164 14:5:15.159
28494,0-0 164 14:13:59.352
18458,0-0 164 14:21:16
32704,0-0 164 14:55:16.437
23114,0-0 164 15:3:2
31291,0-0 164 15:14:23.841
27525,0-0 164 15:22:32.727
22139,0-0 164 15:28:26
16526,0-0 164 15:59:20.491
23430,0-0 164 16:42:55
23414,0-0 164 17:10:35
34021,0-0 164 17:48:7.022
17556,0-0 164 17:56:36
22777,0-0 164 18:27:5
23225,0-0 164 18:54:16
23523,0-0 164 19:22:9
16988,0-0 164 19:42:23
32382,0-0 164 20:30:12.136
32611,0-0 164 20:46:52.495
16235,0-0 164 21:33:38.580
21632,0-0 164 21:40:41
14595,0-0 164 22:43:23.138
19812,0-0 164 23:23:21.285
24348,0-0 165 0:5:27
22885,0-0 165 0:57:53
24969,0-0 165 1:17:34.405
21625,0-0 165 2:21:47.719
27449,0-0 165 2:30:46.288
22924,0-0 165 2:34:46
23552,0-0 165 3:10:22
28975,0-0 165 3:29:40.033
33284,0-0 165 3:40:39.807
23769,0-0 165 4:1:15
32133,0-0 165 4:4:13.510
16089,0-0 165 4:46:46.531
31533,0-0 165 4:51:41.404
18301,0-0 165 5:16:16
18321,0-0 165 5:49:17.935
29040,0-0 165 7:53:4.001
35248,0-0 165 8:27:46.677
15664,0-0 165 9:0:11.742
31146,0-0 165 9:21:1.871
23583,0-0 165 10:40:28
24064,0-0 165 10:48:53
30138,0-0 165 11:5:53.266
23640,0-0 165 11:17:17
15600,0-0 165 11:40:29.588
22188,0-0 165 12:11:44
29319,0-0 165 12:14:0.509
16946,0-0 165 12:35:17.070
33069,0-0 165 12:47:7.536
14921,0-0 165 12:47:33.660
28758,0-0 165 12:48:16.475
23087,0-0 165 13:26:27
28634,0-0 165 14:14:21.199
22051,0-0 165 15:0:59
23187,0-0 165 15:49:8
23363,0-0 165 17:33:12
22203,0-0 165 17:53:38
29891,0-0 165 18:16:43.624
19799,0-0 165 19:13:17
19774,0-0 165 19:16:40.083
22286,0-0 165 19:30:29
20530,0-0 165 20:29:39.526
23325,0-0 165 21:1:52
14534,0-0 165 21:5:59.924
23996,0-0 165 21:52:51
40501,0-0 165 22:34:51.226
16568,0-0 165 22:36:28.631
22847,0-0 165 23:15:45
14699,0-0 166 0:3:47.016
21189,0-0 166 0:17:4.869
23648,0-0 166 1:26:55
14708,0-0 166 2:38:31.980
32916,0-0 166 4:36:54.472
24331,0-0 166 4:48:24
17055,0-0 166 5:4:46.061
24973,0-0 166 7:14:17.248
19352,0-0 166 7:20:23
27107,0-0 166 8:19:30.562
23169,0-0 166 9:35:8
18131,0-0 166 10:4:42.450
30446,0-0 166 10:30:35.893
22184,0-0 166 10:38:48
24353,0-0 166 10:43:5
29919,0-0 166 11:36:6.246
24235,0-0 166 11:43:56
23740,0-0 166 12:50:52
23539,0-0 166 12:52:58
22776,0-0 166 13:5:54
24309,0-0 166 13:13:7
23334,0-0 166 13:16:24
23933,0-0 166 13:22:40
22546,0-0 166 13:24:9
29985,0-0 166 13:33:8.949
29998,0-0 166 13:45:22.510
17555,0-0 166 15:2:57
16742,0-0 166 15:37:34
30181,0-0 166 15:38:37.606
28108,0-0 166 16:46:14.284
18631,0-0 166 16:51:41
29082,0-0 166 17:13:53.240
38848,0-0 166 17:14:3.617
21051,0-0 166 17:22:13.868
25278,0-0 166 17:26:36.001
23139,0-0 166 18:40:49
15215,0-0 166 19:14:42.526
38435,0-0 166 19:26:5.890
26827,0-0 166 19:49:50.605
23271,0-0 166 20:6:9
33299,0-0 166 20:50:19.918
22870,0-0 166 20:51:0
30155,0-0 166 21:20:24.544
22670,0-0 166 21:35:25
23464,0-0 166 21:58:26
15022,0-0 166 22:11:30.399
34305,0-0 166 22:45:10.173
22881,0-0 166 23:11:4
23760,0-0 166 23:20:18
15193,0-0 166 23:25:3.817
14607,0-0 167 0:37:39.321
29376,0-0 167 0:47:25.570
35993,0-0 167 4:20:22.458
21520,0-0 167 5:0:32.815
23393,0-0 167 5:2:48
22312,0-0 167 6:3:40
30491,0-0 167 6:15:39.098
25982,0-0 167 6:18:30.665
17989,0-0 167 7:25:10.731
16477,0-0 167 10:42:28
24046,0-0 167 10:52:50
24314,0-0 167 11:3:25
30445,0-0 167 11:14:26.557
23638,0-0 167 12:6:18
22770,0-0 167 12:20:22
24285,0-0 167 12:20:48
22854,0-0 167 12:37:8
24199,0-0 167 12:40:15
24269,0-0 167 12:41:34
24051,0-0 167 12:47:28
25239,0-0 167 13:1:45.105
23514,0-0 167 13:23:28
20297,0-0 167 13:49:56
28974,0-0 167 14:13:36.514
19402,0-0 167 14:15:49.685
24221,0-0 167 14:28:10
28768,0-0 167 14:33:38.211
43286,0-0 167 14:52:12.728
22795,0-0 167 15:41:18
17965,0-0 167 16:11:2.168
32616,0-0 167 16:27:31.991
23228,0-0 167 16:42:32
30773,0-0 167 17:1:19.721
31965,0-0 167 17:8:42.702
22126,0-0 167 17:18:39
29566,0-0 167 17:25:9.713
30755,0-0 167 17:42:10.855
23442,0-0 167 17:53:16
24003,0-0 167 17:59:57
23111,0-0 167 18:1:29
23737,0-0 167 18:37:46
23126,0-0 167 18:39:16
20778,0-0 167 19:5:49
24087,0-0 167 19:33:11
43216,0-0 167 20:7:49.390
22820,0-0 167 21:19:1
30964,0-0 167 21:20:29.340
24288,0-0 167 21:31:22
30180,0-0 167 21:47:16.007
29504,0-0 167 21:49:43.728
23983,0-0 167 22:12:50
22322,0-0 167 22:26:44
14707,0-0 167 23:35:16.752
14816,0-0 167 23:47:54.307
24350,0-0 168 0:4:27
22988,0-0 168 0:5:24
23832,0-0 168 0:7:12
27622,0-0 168 0:21:57.085
31472,0-0 168 0:25:51.986
40763,0-0 168 0:30:22.749
17880,0-0 168 0:51:46.778
32041,0-0 168 1:9:14.789
16178,0-0 168 1:9:34.741
30068,0-0 168 1:42:52.681
21435,0-0 168 1:44:56
21388,0-0 168 1:47:32.523
28688,0-0 168 2:5:6.166
23663,0-0 168 2:13:45
25080,0-0 168 2:19:18.413
23567,0-0 168 2:21:7
22550,0-0 168 3:39:49
28387,0-0 168 5:9:23.154
27208,0-0 168 7:8:8.071
27539,0-0 168 7:46:58.014
18908,0-0 168 8:10:40
32046,0-0 168 11:49:52.906
19924,0-0 168 11:58:14
22923,0-0 168 12:1:52
20367,0-0 168 12:55:0.618
21985,0-0 168 13:5:40
34920,0-0 168 13:14:30.581
34354,0-0 168 13:56:37.016
22000,0-0 168 14:22:36
28442,0-0 168 14:32:31.737
32088,0-0 168 15:9:1.094
30220,0-0 168 16:24:59.704
24808,0-0 168 16:50:26.557
23222,0-0 168 16:53:57
15114,0-0 168 19:25:35.806
21969,0-0 168 20:48:31
16943,0-0 168 21:2:29.090
32295,0-0 168 21:31:4.711
23482,0-0 168 22:24:58
23441,0-0 168 23:3:18
23028,0-0 168 23:31:13
39068,0-0 168 23:35:21.195
24135,0-0 169 0:3:9
28651,0-0 169 1:4:11.496
27456,0-0 169 1:22:14.693
24917,0-0 169 1:34:45.446
27754,0-0 169 2:56:29.338
14665,0-0 169 3:1:55
15182,0-0 169 4:26:59
28985,0-0 169 6:15:52.618
22769,0-0 169 9:41:18
28185,0-0 169 9:49:39.937
28357,0-0 169 11:20:3.054
19424,0-0 169 11:37:25
19011,0-0 169 11:51:17.770
32922,0-0 169 13:31:52.213
22841,0-0 169 13:41:59
17559,0-0 169 14:7:44
16709,0-0 169 14:53:50
22983,0-0 169 15:27:54
23107,0-0 169 15:45:21
22716,0-0 169 16:2:24
23906,0-0 169 16:35:22
24344,0-0 169 16:56:5
23520,0-0 169 17:0:11
28772,0-0 169 17:19:25.352
23415,0-0 169 18:21:25
31975,0-0 169 18:29:11.975
30896,0-0 169 18:54:15.814
30382,0-0 169 19:10:54.625
23117,0-0 169 19:11:47
25857,0-0 169 19:21:35.672
30752,0-0 169 20:33:46.067
29994,0-0 169 22:18:23.490
30726,0-0 169 22:26:19.210
17560,0-0 169 23:24:27.736
23993,0-0 170 0:34:49
31229,0-0 170 1:18:20.198
22986,0-0 170 1:35:29
25488,0-0 170 1:45:6.753
35210,0-0 170 1:59:28.286
22328,0-0 170 2:1:57
25165,0-0 170 2:32:10
17374,0-0 170 3:13:55.251
23235,0-0 170 3:24:29
25209,0-0 170 4:4:9.718
15741,0-0 170 4:5:32
27148,0-0 170 4:33:48.575
17727,0-0 170 5:9:7.903
22969,0-0 170 5:11:27
29760,0-0 170 8:40:34.947
23844,0-0 170 9:19:44
18759,0-0 170 9:27:26.769
29432,0-0 170 9:43:47.998
22549,0-0 170 10:54:52
17111,0-0 170 11:8:23.915
21996,0-0 170 11:39:11
30131,0-0 170 11:50:15.389
40111,0-0 170 12:11:29.037
16818,0-0 170 12:21:0.021
27492,0-0 170 13:37:19.442
19884,0-0 170 13:47:2
41430,0-0 170 13:49:23.143
24276,0-0 170 14:5:56
18672,0-0 170 14:19:29.363
19874,0-0 170 14:26:8.442
27929,0-0 170 14:34:8.629
18896,0-0 170 14:53:8
30173,0-0 170 15:0:48.501
20116,0-0 170 15:15:59
14937,0-0 170 15:36:26
23437,0-0 170 15:43:13
22918,0-0 170 16:4:38
23260,0-0 170 16:28:23
30461,0-0 170 16:38:12.837
22113,0-0 170 16:43:30
39975,0-0 170 17:29:39.256
26027,0-0 170 18:12:16.070
28196,0-0 170 23:4:1.246
15102,0-0 170 23:4:34.845
26129,0-0 170 23:5:7.262
24841,0-0 170 23:39:34.758
17049,0-0 170 23:56:28.161
19181,0-0 171 0:14:47.963
20998,0-0 171 0:51:6.774
23255,0-0 171 0:54:41
18710,0-0 171 0:55:44
15259,0-0 171 1:13:54
16583,0-0 171 1:34:20.169
25015,0-0 171 1:52:50.487
23971,0-0 171 1:55:47
20637,0-0 171 3:23:0.504
18589,0-0 171 3:26:44
22900,0-0 171 3:28:21
27371,0-0 171 4:39:31.672
22531,0-0 171 5:49:43
28799,0-0 171 5:54:37.596
40772,0-0 171 6:32:26.231
30917,0-0 171 6:39:42.716
24124,0-0 171 8:36:19
23746,0-0 171 9:20:53
23818,0-0 171 9:42:51
21986,0-0 171 10:20:5
15454,0-0 171 10:27:18.390
24118,0-0 171 10:37:5
33463,0-0 171 10:44:5.927
22968,0-0 171 12:4:18
22979,0-0 171 12:14:34
25292,0-0 171 12:59:35.733
28999,0-0 171 13:25:35.446
22996,0-0 171 14:2:51
28194,0-0 171 14:35:24.481
24088,0-0 171 14:44:45
24083,0-0 171 15:2:41
32797,0-0 171 15:7:36.570
24182,0-0 171 15:31:31
28946,0-0 171 16:1:12.941
24834,0-0 171 16:12:40.632
22284,0-0 171 16:20:52
14698,0-0 171 16:32:53
34197,0-0 171 16:50:48.276
19310,0-0 171 16:56:32.992
38685,0-0 171 18:20:25.713
31011,0-0 171 19:27:57.457
15316,0-0 171 19:41:8
24287,0-0 171 19:53:8
16621,0-0 171 20:3:59
34938,0-0 171 21:10:36.599
43265,0-0 171 21:44:37.825
25764,0-0 171 22:3:43.375
27246,0-0 171 22:7:23.493
16495,0-0 171 22:18:22.661
23337,0-0 171 22:20:33
29920,0-0 171 22:35:53.739
23577,0-0 171 22:41:43
27779,0-0 171 22:42:44.739
27280,0-0 171 23:24:52.435
27773,0-0 172 0:15:34.377
24160,0-0 172 0:34:12
27660,0-0 172 0:46:13.752
32608,0-0 172 0:57:2.825
16679,0-0 172 1:24:23.275
22301,0-0 172 2:21:31
27942,0-0 172 4:38:3.825
22759,0-0 172 4:57:2
23243,0-0 172 5:32:51
14532,0-0 172 6:2:13.152
30215,0-0 172 6:12:20.933
16061,0-0 172 8:45:10.859
30793,0-0 172 9:9:32.572
33928,0-0 172 9:58:56.166
24250,0-0 172 10:16:53
15881,0-0 172 10:21:15.936
23998,0-0 172 11:16:49
22962,0-0 172 12:6:33
23020,0-0 172 12:52:6
24027,0-0 172 12:57:27
31422,0-0 172 13:0:56.687
23096,0-0 172 13:8:5
22798,0-0 172 13:28:3
22577,0-0 172 13:40:0
23203,0-0 172 13:55:14
25788,0-0 172 13:55:44.168
23481,0-0 172 13:58:28
20908,0-0 172 13:58:57.956
30825,0-0 172 14:35:56.647
39271,0-0 172 14:35:59.938
28910,0-0 172 15:43:37.182
22957,0-0 172 16:8:15
22771,0-0 172 16:55:33
23714,0-0 172 17:22:12
16508,0-0 172 18:28:7.178
18952,0-0 172 19:11:4.357
25662,0-0 172 19:29:27.502
15525,0-0 172 19:37:18.950
20968,0-0 172 19:55:38.808
31405,0-0 172 20:16:58.870
41257,0-0 172 20:48:0.687
23811,0-0 172 20:58:37
15395,0-0 172 21:45:55
28501,0-0 172 22:16:1.083
16966,0-0 172 22:45:31.461
17091,0-0 172 23:0:40.285
29973,0-0 172 23:44:38.004
16114,0-0 173 1:46:18
31446,0-0 173 2:15:45.476
23763,0-0 173 2:43:30
23952,0-0 173 4:37:29
17361,0-0 173 8:37:23.488
25496,0-0 173 8:57:49.557
23913,0-0 173 9:24:19
22871,0-0 173 10:24:49
22879,0-0 173 10:44:41
23646,0-0 173 11:51:18
23862,0-0 173 12:8:45
22752,0-0 173 12:12:30
18271,0-0 173 12:14:50.133
26141,0-0 173 12:20:15.326
24174,0-0 173 12:29:7
22263,0-0 173 12:46:48
20223,0-0 173 12:56:19.454
23849,0-0 173 13:5:18
22768,0-0 173 13:29:21
22340,0-0 173 13:53:53
23189,0-0 173 13:59:0
23004,0-0 173 14:4:7
16286,0-0 173 14:51:41
19465,0-0 173 15:27:34
15484,0-0 173 15:27:39
23461,0-0 173 16:8:16
31228,0-0 173 16:13:35.790
34264,0-0 173 16:28:18.943
14931,0-0 173 16:37:51.874
23468,0-0 173 16:45:40
24225,0-0 173 16:52:48
20138,0-0 173 18:57:28
26226,0-0 173 19:8:39
34257,0-0 173 19:54:11.908
31043,0-0 173 20:18:40.236
24999,0-0 173 20:34:43.932
21993,0-0 173 22:33:58
17544,0-0 173 22:46:1.664
24317,0-0 173 22:53:2
14869,0-0 173 23:37:46.481
19755,0-0 173 23:42:2.186
29702,0-0 174 0:2:13.346
15283,0-0 174 0:21:29
30053,0-0 174 0:31:51.083
20720,0-0 174 0:38:30
23431,0-0 174 0:41:21
26586,0-0 174 0:51:16.770
22809,0-0 174 1:35:15
20308,0-0 174 2:5:5.281
24426,0-0 174 2:10:43
30596,0-0 174 4:28:32.247
23370,0-0 174 7:25:20
30255,0-0 174 14:49:24.848
23761,0-0 174 14:54:43
18571,0-0 174 17:29:15.223
32419,0-0 174 17:47:57.761
15748,0-0 174 18:52:47.671
39083,0-0 174 19:2:30.329
27831,0-0 174 19:53:27.883
17789,0-0 174 19:56:42
28044,0-0 174 20:39:8.018
27597,0-0 174 21:23:27.320
16777,0-0 174 22:21:58.436
29074,0-0 174 22:45:57.016
20938,0-0 174 23:21:44.859
28001,0-0 174 23:30:40.273
16607,0-0 175 0:10:23.463
22715,0-0 175 0:41:39
21940,0-0 175 1:53:23.173
19216,0-0 175 2:11:27
41422,0-0 175 3:6:59.850
27089,0-0 175 3:30:58.001
29412,0-0 175 6:27:12.089
24188,0-0 175 7:23:52
23102,0-0 175 8:47:43
21979,0-0 175 10:8:57
34576,0-0 175 11:57:20.380
24370,0-0 175 12:6:29
23726,0-0 175 12:28:11
21326,0-0 175 12:30:5.053
27756,0-0 175 12:56:9.140
21140,0-0 175 13:23:5
27713,0-0 175 14:47:20.573
22946,0-0 175 15:19:42
22952,0-0 175 15:57:53
39885,0-0 175 16:8:15.495
23858,0-0 175 16:17:55
29116,0-0 175 16:41:31.064
25433,0-0 175 16:55:25.928
27413,0-0 175 17:24:19.796
31355,0-0 175 17:42:40.858
21485,0-0 175 18:37:24.018
21946,0-0 175 20:36:25
28869,0-0 175 21:55:38.593
29957,0-0 175 22:39:27.126
22877,0-0 175 22:50:8
23349,0-0 175 23:31:23
30121,0-0 175 23:46:53.388
27008,0-0 176 0:55:47.685
34195,0-0 176 1:50:23.993
25627,0-0 176 2:23:42.589
33862,0-0 176 2:41:27.237
29755,0-0 176 3:13:24.465
21615,0-0 176 4:12:46.489
26794,0-0 176 8:6:9.238
31202,0-0 176 8:57:33.038
40163,0-0 176 11:44:0.085
25543,0-0 176 14:55:15.305
22874,0-0 176 15:47:15
27153,0-0 176 16:0:21.411
28845,0-0 176 16:3:57.503
