bike_id,Manhattan,Brooklyn,Queens
21021,6466612,950534,144032
21605,6463909,943292,97532
21256,6545224,875311,52621
14936,5789982,1215289,93976
15687,6907241,1037282,56410
20956,6555112,1064296,128536
17831,7419941,1061958,237431
16173,5332892,965110,62557
16918,7259293,1560391,59917
21444,7264359,2152274,94867
18025,8126873,3728666,138405
18406,6746737,1171897,57566
18801,5420850,4944251,104504
15816,6043096,898205,36689
14700,5202946,732992,46707
15715,6562159,1021254,27772
21054,5484288,1112455,38838
16495,6274583,1389853,143577
19332,4136387,914746,25288
21621,6120697,1279430,117850
16726,6456343,892305,61811
20922,6084857,1074700,69719
21498,7225625,1629586,57661
21228,6074916,2046332,132858
21456,5813538,1046041,48712
17910,8311047,1245886,82549
21117,5506086,2854047,88476
15285,8184926,1496440,55814
21676,5077755,862523,42566
20988,7080233,1192557,150156
21081,5676807,881210,50800
14626,7897941,993475,93435
21254,5205548,1068444,111341
20969,5862118,5338312,126531
18698,6852895,1079329,68739
21009,6633668,825334,51220
14646,6230272,2151947,111595
17677,6344286,815662,40177
21357,4328584,593272,22212
21230,6432792,2246446,100918
18440,6885097,811279,45256
16524,4907690,869356,64698
23183,1718418,191407,11347
23131,1641423,435276,8916
25023,3190509,738178,57616
14890,7066708,1232857,50200
23968,1964848,319605,12830
23594,2413293,329627,17145
25312,4488239,1406003,68599
22019,2391253,623454,26146
23875,1300780,183164,9350
22200,2306225,279771,11223
22584,1721265,171192,11841
22056,2533952,241540,17445
23973,1650409,258886,19278
22754,2221922,243017,23744
17675,4550738,1082449,68824
22565,2478458,645955,2474
22927,2017894,327899,16510
20774,5528547,1196854,101604
26110,3343467,1244553,25084
22326,2050010,245223,18596
22768,1768282,177521,9860
23435,1195846,182989,5875
24022,2080463,181307,12612
23394,2379017,569682,15923
23928,1446214,285111,16295
25008,3213833,636702,40522
19718,6328576,2999802,50393
27605,2700371,653067,58651
26775,4130618,690710,69745
21427,2885741,495266,23699
23456,1726834,307009,15838
22115,2734598,245455,6438
22725,2162191,305856,23877
23513,2659308,373123,30271
27949,3962956,4042897,122648
22612,2600347,384366,21022
22808,1192848,219827,10128
22272,2584036,308742,18706
22165,1610071,161787,9861
22674,2034749,236656,23944
21653,6099905,840329,90925
22181,3680065,307813,8048
23938,1212544,93946,9500
23706,2672096,335784,26022
22078,2687708,295688,13350
21976,2277602,146891,6393
27030,3890525,839497,173388
22783,2265001,464613,16134
28259,3813341,473142,40761
22954,1813494,187931,7853
22299,2791641,464886,31286
24942,5137671,1251289,99304
23674,1962844,1088880,10503
23600,2381288,305458,40540
21918,1667817,186009,4796
26587,3693832,1917919,147692
31066,3467820,726113,93836
28065,4716159,1433311,106956
22509,2078365,298049,21186
22464,2856616,296711,25055
22362,1641236,312258,6319
22479,2038799,257065,24563
23642,1785463,201060,12817
28227,4203290,1288434,94919
22469,1268060,129177,6682
22862,4057649,371340,20671
25822,4085491,3770775,83707
23174,2966979,568673,13211
24105,1689229,272834,9091
22094,3250080,411385,22572
26722,3733483,938728,40590
26427,3238788,746318,115609
15623,5586773,1691967,56151
22285,2203005,278880,13535
22245,3045925,390067,14283
24045,2313096,271265,3328
23063,2714613,368534,9524
21950,4951022,723477,152013
21714,6623743,1962106,72000
14651,5229917,1326199,25038
23717,1701629,260930,9830
23347,1841726,265594,7596
22298,1909217,350300,18756
23876,1781471,202176,17157
21579,5972644,1072848,75767
23451,1591810,264239,12272
22912,1288725,151598,3848
23688,1804881,231565,26946
22653,1913343,308926,1430
23106,3070371,340343,17469
22365,1850727,301948,5411
22522,2791520,375982,14280
22761,2246123,391685,18164
22645,3832509,405533,28469
23465,2759231,506954,30156
22444,3192288,358274,24751
26886,4118040,823258,96856
22879,1759888,219821,18907
24164,1807236,183238,5824
22045,2337963,320460,18573
22031,1980684,265648,12139
22483,2076038,321092,16475
32918,3175360,486175,73880
22680,2892103,407242,35367
24061,1215662,168858,8624
22619,2065679,213709,14883
22518,2455532,384597,16372
23533,1227218,109772,5087
23815,2321910,284191,10971
22605,2573963,317228,23257
24155,2093964,297781,12942
24326,1794599,239821,15512
22044,2259107,300930,22575
23156,3062974,412052,27499
23124,2283041,642216,8963
23708,2117794,204577,14616
22210,588151,99520,1578
25180,4134018,721104,65389
23363,1755060,252435,6897
22738,2458596,403092,12080
22409,1064769,113988,7177
25634,3594905,679664,45107
24842,3008385,520221,27843
22100,3215554,371991,19598
23450,2598488,306205,31268
22206,1524922,172791,3882
22890,1705793,228069,5356
22197,3052963,453260,20025
22896,1660281,207965,12611
32457,1237881,1498679,30068
22001,2278979,267514,30666
22016,895348,138257,4863
23601,1577288,199920,9917
22570,2208665,301418,21893
22267,2995599,521437,27594
23167,1366265,248835,12656
23949,2525302,441092,19404
22201,1758886,247932,17444
23339,2150722,327782,10992
23162,3022956,320196,21212
22041,2565324,293487,58344
26903,3582290,864592,99285
26904,3807633,686512,41144
22162,1554785,398718,13857
22121,2487794,510762,27948
24219,1836514,277570,20983
23816,1756163,228722,10132
23007,1365454,178764,3429
23243,1633324,179633,12920
23580,2078631,334891,13926
26930,3752870,2652337,111348
26639,4340530,1568804,128194
24765,1992698,300000,6075
17898,5599837,1413029,57942
24153,1762115,104858,2894
22765,2024433,180641,15263
23175,1256096,218138,8849
24203,2283146,431728,27966
23742,1768022,223248,6335
23952,1821184,208176,9828
21769,4454072,1455295,112278
24299,2710211,229207,12641
23962,2590126,358980,24616
22015,2703968,282714,16556
24126,2553690,541381,18513
23027,2255905,298674,19762
22858,1673025,212216,6241
23362,2375104,224255,20032
24757,1377560,177150,6434
23821,2649298,329023,20287
22975,3085403,473996,16929
23925,2562805,395787,34911
23863,1829237,227137,12964
23663,1321308,191741,7715
22062,2114927,277803,22783
23840,1649679,158890,42386
22938,1480276,391355,16215
22428,1491547,140874,6569
26919,2808261,484560,43305
27004,3435511,704333,35678
22401,1440763,233367,14803
22356,2374747,255514,13386
22147,2294861,322651,14030
24366,1442841,187354,2472
23619,2112070,437078,12143
22791,2764395,313563,8854
22624,2271125,331332,367685
21488,5443996,1284305,70965
27043,3926239,1237182,80633
26828,3620059,673173,56940
27244,3491275,782910,31687
24753,5154118,972819,132303
23959,2542589,330312,23493
22277,2320424,497175,22495
22171,2322376,263949,14537
22400,2281842,373676,14828
26066,4397569,1058963,730840
24251,1512481,362668,9560
23638,1693430,281279,23513
26842,3672076,730283,116912
24078,2202106,361206,10404
22458,1915000,292527,18654
23261,1792427,270071,14373
20778,6021403,1101465,131880
23102,1788970,247201,13933
23644,2628417,343302,21507
22747,3126261,472673,25376
22504,1571311,256277,17553
22957,1564038,145295,3724
22244,2095228,432866,18247
22863,2235041,317646,25835
23709,1314026,180445,7337
24222,1999151,259067,28798
27199,4423463,773245,56891
23185,2539012,310287,16314
22818,1359792,158288,8601
23043,1614282,262942,9002
23854,1776418,215213,14720
24314,1512641,156934,6829
23259,2610805,297659,10835
22140,2719839,477658,30443
23745,1569307,134009,11693
24735,2987796,1300416,70759
23547,2529651,429877,21114
23525,1525737,232135,8152
22561,1731521,153553,10092
22270,2755102,231203,4796
24234,1535422,206830,11755
20946,6326139,3185691,65667
21996,1810813,230251,12005
22831,2127176,265718,13240
24225,1374060,199543,4747
20885,6737902,877864,62667
23613,1310101,182420,31742
19449,5187019,1636341,273372
21654,5884195,1297698,54221
22028,2539318,382188,18378
23841,1980168,218446,9798
27386,344513,152014,10800
24159,2321666,341194,21514
24295,2228670,280970,23698
22099,2933127,346888,20362
22635,2537748,324932,35385
22256,1634956,168804,11188
24096,1798300,326210,28455
22261,1258628,207068,5867
18199,6654108,1969227,94887
26721,3107392,446003,65686
23870,2256960,222415,14508
23468,1378938,212702,6164
23056,2040811,251948,5020
22696,2870145,429420,27929
25552,6052025,1181302,153098
27922,2924503,645613,88668
24227,1543476,176227,6840
24364,2019925,267273,6352
23887,2297853,299088,19692
23988,1631967,283353,19823
24979,3946340,739735,97083
23413,1648554,179647,6483
24725,1387155,195792,3186
21949,3291838,2081802,140873
22623,2538851,434059,46751
24913,5475809,731101,108574
27355,3543503,1231938,87210
21999,3198391,456901,38520
22829,1987227,216993,6221
23608,2186214,457569,3017
23634,2369442,285018,7033
26729,3998411,1671838,66602
27137,5041196,949127,65587
24353,1529593,265646,23458
22716,1930209,180407,9939
23430,2125941,210495,15761
24048,1739600,160689,84684
23656,1352520,172496,9186
23331,1774100,387885,19698
22782,2967606,442682,33727
14661,6433999,1575872,57953
23535,2350253,372148,24657
23486,2778447,366002,22693
27821,5651827,844066,109250
22892,2150014,332178,16011
24099,1784441,195275,19809
23440,1500215,848420,11100
23835,2146910,234508,17295
27162,2842593,650074,35217
27081,2183796,454395,47547
22641,2414939,308835,5313
22338,3075184,371044,21448
22609,2166756,357982,14524
22784,1956465,252040,19335
26709,3808724,650726,44929
23229,1723735,275485,23432
22209,2782054,356742,26397
23899,2602235,306723,21174
25199,4158612,1019003,52185
22329,2380673,283685,12565
23829,2394206,372740,24697
23530,2552042,321719,34036
24311,2512376,329993,22620
22351,1369401,178936,11577
22035,2127745,233998,9991
20758,2839316,441346,253
24093,2377403,249410,23522
23750,2313575,280449,11942
23438,1071261,492926,8007
25016,2595474,353956,18350
22517,2369184,281155,17065
22543,1725204,268483,15305
22455,2843719,472579,20747
24085,2141260,363076,20479
23147,1997663,398109,20085
23282,1174708,87496,10786
26068,3506480,1396244,78089
22728,1783080,217445,12887
22207,2856516,360196,21710
23623,2214003,518338,25634
24158,1381857,164794,6649
21981,1771946,106206,713
16026,6645256,1107758,167938
24285,2007812,728181,7013
23182,1501601,285886,27343
23541,1690847,169342,29097
27088,2503548,546649,40058
21320,5294513,2975441,84404
24327,1812524,232303,10538
22889,2495060,322367,13421
21720,2182461,3639159,26599
22120,1651758,234517,10130
26988,3718646,845701,67437
24877,4747781,836934,81082
22339,1667966,213172,8156
22144,2167511,297534,8235
23904,1881163,268004,24742
23957,1539602,283940,11449
23982,1861141,280675,9426
22819,2364105,349682,15600
22800,2633686,475962,15773
22559,1386764,142647,9566
26957,3813002,1115568,117336
23810,997400,127095,7888
21066,6106288,866309,70185
26952,3623693,662628,77462
22556,2892256,227628,22272
22204,2833632,546724,27244
24821,3228132,613485,33021
22564,2020552,370052,22011
22017,2702169,361273,13996
23482,1613579,229785,23059
24848,3473019,793280,80474
23568,2863225,354680,21748
21690,2874199,490639,10653
23622,1892111,315956,13655
23592,2499485,270408,13123
23614,2617619,394586,22645
23710,2336094,312944,17695
27282,3228134,4039527,113417
22723,1793272,283556,21507
24986,4077671,1205643,60301
24952,3577035,1090159,104758
23997,744128,104251,7205
22972,1889920,134150,4261
23306,2488381,312783,23596
23384,2165366,1070074,35425
23262,2054080,371769,20698
22734,3311935,422044,23933
23142,1449688,159980,11507
25846,4944308,1298014,220643
22537,2644624,369251,27166
23472,2692241,349116,14366
22572,1675597,303998,35826
26443,4147800,713649,56166
29846,2310187,533900,48529
30828,2681978,1027876,147853
22126,2146527,231640,11607
22610,2916473,401450,24805
23123,1406891,153831,3569
22399,2431468,435328,10402
22629,811374,147377,16915
23424,708588,78234,7785
22620,2095843,290394,14341
24047,2579934,451127,19730
24270,1860125,296983,18172
24109,2571405,410194,15982
24731,664445,95052,8243
26539,3831621,945790,114334
23382,1253176,168009,32573
23381,2002725,289548,30142
25014,4611367,791300,47865
23010,2812354,275507,16299
23912,2228024,328885,8879
31345,2216648,545818,132250
23897,2549109,339010,25000
27166,3043628,728563,42433
27747,4066646,880500,106071
22792,2297999,264016,15434
27455,3524238,1375366,98906
25905,2929575,647051,55883
23856,1585271,284053,13316
23092,2544189,269191,12475
21915,2990508,410409,23284
24924,4672247,783726,35651
26342,5598069,790561,57811
23667,1449419,222624,10278
28254,3523258,765937,104013
21435,7939580,1178306,130589
24028,2069460,280571,12818
23771,1342098,265237,15243
22651,2761657,485075,17431
24245,3156193,249167,580
22960,2482660,321890,22628
22904,2998700,386370,25955
22168,3140858,369246,23798
25147,4322341,1214619,183221
24891,4928245,1074196,136720
26044,3889497,1504581,112637
21978,2609346,341683,17359
21963,3904253,348367,20119
22586,1759479,304757,5906
23270,2026477,234142,17231
22625,2156562,280125,6720
29892,4272343,920170,118334
22632,2702921,430397,36851
27918,1666329,299098,35562
22735,1872813,264019,22335
25516,4207239,827956,415715
24065,2712602,703257,15901
23017,1373116,232609,11353
24077,2699804,311339,20453
23598,777014,116925,36580
25340,2648930,465877,24621
23659,1774693,159830,19606
24009,2028483,347704,14204
23234,1461625,193382,17278
23280,2217196,377345,24582
24071,1825490,211116,22807
22587,2554407,337422,13149
22718,1125878,89736,5099
22296,1424833,219076,8339
22775,2209858,268908,5199
32894,3643382,884076,73381
24050,2252353,277344,13618
32068,4910496,2071501,91069
28039,3791820,831997,90166
23646,1347178,144654,19591
23707,1283548,129197,7748
22654,1601141,182802,12459
22452,1367329,172039,19720
30233,3217565,985687,160207
23869,2188803,354196,15072
25980,6321100,773843,108039
21968,2912477,389424,14870
23251,2353649,341328,7916
16584,5312396,1227888,159270
22748,1909448,218338,24163
25341,4933208,839171,87145
23756,2464371,305789,25571
25511,3727886,746051,48764
22222,2683798,315093,24195
24993,3942076,785923,58730
29803,4183419,889613,93088
28100,3485404,739570,54837
24324,1364811,244259,2006
25567,4048919,768602,91514
28791,3261036,768495,103478
23540,1470106,217160,6783
25930,4188914,726611,33967
22671,2664607,286707,30319
25958,4124312,1299802,51472
24934,4556870,3237731,86619
22146,2803309,440775,23661
27834,3988667,1611046,85544
25258,4477301,866679,65037
26538,3720779,660769,58478
29822,4291343,822725,278562
22699,2715047,301285,32123
23094,2858151,357509,22810
23475,1869214,203399,27159
26055,2878577,597197,49716
24895,4493162,1347340,103339
32140,4250701,777675,153147
21956,2768064,339858,15655
23780,2451544,345750,29456
25482,3017891,788140,63887
23330,1691380,272579,18093
23019,2212358,257623,21061
25360,7682635,796721,59466
22726,1134671,343570,14938
23531,2644703,450259,17439
23335,1625099,284412,9798
25413,5447060,1134556,100752
25602,5221630,856334,85140
24201,1929566,224561,25999
23929,1600952,180758,15754
24309,1856390,221436,8254
22334,1325730,226370,6890
25807,3669267,647049,88084
25263,1518665,205349,49938
23522,2100426,374199,10316
23558,1761776,278029,5310
29336,3077692,775793,110339
24243,1740629,497086,9004
23746,1654939,213334,13419
23733,1970105,299765,23381
23995,2417258,273357,7903
23715,1783843,228556,34172
28919,3427918,755848,89109
23053,525090,120006,10001
25302,3920270,805758,63112
26756,3351510,794044,100104
27151,3305985,2835694,69427
26820,4134889,7447643,88577
31857,1178246,753725,15001
23132,1571206,228614,10219
27780,4252864,826225,68297
25656,4376851,871688,94255
27526,3609694,1278729,74391
26738,1139276,228685,10862
25607,3985319,630362,74627
22332,1858705,289318,16536
23284,1670569,171406,10003
29958,4802309,1111836,81229
27573,4700829,1121356,93683
25692,1850695,336178,13208
26599,3865431,694187,40537
22291,1987096,268857,5073
22705,1850389,244350,6415
24020,1286602,118839,4184
27013,6141552,664942,47082
23726,1691361,173129,14879
23566,2719338,462210,20826
23657,1651266,234022,6685
24840,4302690,1399437,83041
30127,4824603,968004,66702
31617,2896096,597137,156514
22247,1843831,230462,10762
24172,2407597,362006,15357
23651,2070209,318280,37172
27019,3160442,643239,117979
26571,3752107,893556,90142
23153,2139205,1414785,10452
22492,2429246,406834,17673
25504,4073222,869909,87892
24964,4102681,693163,56058
26075,4949636,627619,73168
25319,4436627,833055,46593
24795,6869939,778977,56996
25028,4740171,1965976,56809
25575,4081616,2310395,57261
31830,3963113,663802,150362
26772,2588020,749125,23266
25697,4228733,892658,128855
26758,3160997,648245,47000
24213,2095279,231271,9430
23588,2474325,343136,10017
23940,1010814,197354,16370
27178,3017884,999500,31936
27711,1176814,254555,23562
26450,3928009,721928,69870
25448,3581906,784047,82767
23507,2763970,304588,20765
25427,4223642,1122520,74792
23351,2507178,376156,30783
22107,2717129,401274,27273
28608,4248634,915355,164335
26384,3329959,657586,89273
24268,771568,79320,10584
32590,3530295,990616,112479
22994,2109505,308627,8620
26359,7133624,736379,83894
22446,2890474,388152,19827
27185,4915705,660678,52541
23361,1815252,247757,14752
23631,2348190,310367,12983
31783,3840903,2188504,93451
27048,3837273,817078,83719
22137,854973,93451,3056
23748,2415842,389567,37106
22481,2326468,350997,21832
26333,3075238,2018593,36218
24218,1061246,133659,8927
26146,3902715,655227,56125
23996,1880806,244575,14380
23953,1297676,216450,10879
22154,3130782,365534,11895
24331,1625150,173227,10742
24246,2540564,330147,43705
26934,3436076,1129217,44171
29323,3576141,917511,151079
25283,4653702,864696,130493
26966,2908456,1243170,27306
23173,2167313,354475,18214
22330,1751226,293615,26355
22948,2671384,402244,14245
25833,1458918,397370,13360
25446,3316110,675941,31913
25400,4363475,763208,70139
26696,3965203,1211750,59133
27530,3281675,3791086,148446
23851,1750698,199700,11593
26560,930136,179816,2510
24866,4317757,958973,104960
29378,3825761,2842497,74447
26796,3483159,794255,43104
22320,3328241,365418,17693
30130,2880508,457495,103817
24111,1996020,330450,20023
22441,1621905,270392,12908
24173,2617924,340791,13622
28395,2960875,1478811,79385
28766,3247014,1255121,80035
27502,5512500,1306948,70437
25537,2142717,383729,36891
22060,2684007,357104,14288
24187,2529407,401707,24607
27933,1505468,1019740,29254
25609,3670229,1040147,49545
22040,1499599,243326,12314
22656,1815885,225695,7505
25458,3841319,1144256,65090
24244,1760367,275093,8119
33281,2943574,616206,48083
28577,4769200,385839,43026
32943,2929048,661300,81628
22532,2396896,324949,22830
22249,1673522,180750,12894
24256,2587645,473465,40877
23791,2010972,252638,38645
22135,1842877,326221,15477
22246,2792334,605335,14714
25736,4058248,1102668,40948
23093,1833340,304700,10531
24019,2160615,323556,22200
22926,2017283,463268,30842
31485,3968644,868735,134141
27193,4761256,683537,86828
30311,2037089,381811,70441
23818,1638906,205646,4244
27522,2158415,366343,66421
23767,2510877,337846,32100
20765,5033835,1614331,75826
23068,2224105,263708,17444
25914,4556303,847317,97313
22830,1728434,191625,4983
23278,1460118,200529,11444
27198,3307731,1070918,61054
23069,2733851,449308,18384
23961,1826685,265658,10886
26464,3226667,949570,90628
22071,1320165,193017,7951
28699,3709231,2958906,127984
27078,3732991,3412411,118252
24330,2122933,306490,45222
25397,4300403,753058,59031
22801,2909721,386789,22298
33171,2667053,620903,105663
26093,3697503,746567,77855
26907,3308675,933108,83989
26727,3407803,838074,111435
23219,1999088,302665,7011
25781,3573147,701567,171391
23322,2911636,307854,12528
27900,2741405,460424,78735
24831,4603556,889958,103268
22525,2880968,355836,10698
22274,2785867,300797,11512
22733,2556672,262102,11290
24069,2507975,368445,9078
26076,3992141,1317103,108182
26091,4347438,1458158,112002
25143,4009451,827464,89106
23694,2668148,337026,20916
23643,2238365,355008,28069
23628,2384218,395069,20132
23237,1615401,341801,11362
23002,552330,90681,4277
27201,3224486,650674,83406
24128,2390025,324770,86227
25944,1820520,837731,19743
22301,1755478,251238,16906
22263,1643143,166029,9389
22228,1506021,188787,10151
26109,4118125,1231902,71781
23668,1658895,286244,5448
31315,2632680,514279,63180
31018,3983422,2545223,145367
23191,1764363,171277,12797
24281,2530248,368668,19882
26962,2880515,1550043,53157
23701,1350568,160309,5450
26549,3905097,917730,54212
23735,994143,157942,7117
31419,2486802,564308,230425
26497,3322844,798824,94576
23275,949588,102804,1666
23648,1953030,269821,21578
31428,3454390,790993,81196
27141,4583725,1165220,60433
26365,2028352,316797,19117
25116,3359992,1590139,68534
26640,3919704,740863,52387
24007,936079,128574,6436
22861,2047037,339590,13792
30066,3396804,1408605,120732
31917,2950643,770556,121816
22602,2797971,379265,27855
22520,2356080,349645,21152
23410,1529201,180672,10626
23850,1543083,189311,17556
23256,1801879,277093,19894
22999,2654374,335431,13543
32775,3080564,962899,98458
22457,2180894,308095,13322
31351,3768078,1208939,196652
22875,1958367,163188,21757
26671,3798586,704719,70846
23119,2578348,328725,18026
22867,2402781,391509,19764
22828,2383606,471289,15183
25987,4914608,1649834,74832
24031,1892726,185095,13473
23492,2397492,550984,20667
23004,1904880,219204,9335
24862,3427488,918286,57539
30244,4113108,1000905,175336
24175,975827,86733,2523
29933,4958233,1477839,127745
26932,3897017,1340966,98567
22688,2521896,368327,16832
23148,1849461,202544,20445
22694,2070839,188773,13086
25401,4714329,904280,83683
22780,2862187,645460,19940
23233,2545074,70538,1367
22637,3073303,327750,20592
24250,1552709,169130,7043
22690,2104848,270848,15192
32832,3708616,1022092,109688
28894,3669737,753675,50283
26128,3969689,745134,50315
28587,4519648,885755,113543
22440,1955677,312483,16605
23923,1289253,180467,5844
23722,616514,86761,4260
27607,5211142,658069,110020
23977,2192825,322435,20637
23491,1725880,210194,12922
19768,4058921,552982,28305
22289,1505423,192491,10704
22591,2427748,449869,18986
27420,913436,1306352,8976
22345,1317446,189291,8484
22129,2886181,370421,11997
24055,2235902,209270,11922
22700,2660479,416743,30794
32997,798134,764925,4799
32901,2914933,684929,123873
25981,9068311,862095,56761
24935,5427603,823901,143071
25013,2992188,2109487,65753
25699,3677529,662028,60624
26673,3876117,892661,98572
24955,2419214,501322,15099
23498,2338275,224799,8531
23193,2527067,373516,32632
26790,3593229,1190786,58877
29376,3397308,999446,52620
23334,1583845,236925,16123
23926,2440943,359111,24211
28361,3812707,788317,76692
23842,736279,56657,12863
26622,3870205,1025103,74410
22042,1753675,267574,21361
32550,3804078,737402,73938
27258,2706124,655532,37592
31648,1706640,373430,17459
23395,2837926,443536,9128
22817,1904524,250128,15324
26537,3678912,574046,94231
22594,1951075,236912,23777
28103,2439664,1465486,49824
22932,2398092,641224,12626
23226,1526018,209322,12044
24134,2060257,273276,26638
33114,3303650,632558,102978
31002,3411031,749223,108245
23731,2535272,429172,30069
22138,2644676,371401,23867
24223,1969518,263801,18696
23526,1033614,162136,7580
25272,4095814,816371,83221
26490,3299790,910813,78400
22840,1905881,262036,16310
25211,4149709,529867,47977
23843,2424976,295810,38202
23122,2235288,278980,17359
22788,2672995,499483,16987
23765,2544176,356323,15135
26530,3314066,2020152,43361
29778,5468148,960540,101802
28935,2961949,550198,62918
26987,3712846,720351,86327
23220,2829376,381759,10467
22849,2066709,322181,13445
23571,2630416,412960,23049
25089,4347243,904029,83767
22923,1869758,222035,12036
22854,1797845,190088,8072
25904,4133797,832726,189449
23326,1775707,350639,12723
25370,4831828,739877,78450
22528,1969484,273957,16761
22404,1750011,150072,11437
25561,3778065,680261,34177
30566,3145254,679394,109070
22845,533901,97050,2185
26061,4648274,1134613,102244
23762,1660908,278887,11695
26439,3221907,938846,63913
22931,1750098,269844,15066
23671,1646776,191879,9974
24744,1856949,244823,14821
27460,3358945,761144,69645
22675,1057482,102875,5976
23140,2524623,356795,34903
25463,3732873,656147,124872
25393,3577201,2247054,113873
24027,1866929,244459,14562
23924,875824,143953,3079
22689,2670409,551156,11424
23984,1681457,232665,14968
26795,3955050,923587,83717
22258,1820486,131141,6183
22714,2172385,281336,18779
22827,1017307,131989,4928
25787,6026913,879751,121366
32148,4312055,1196933,139752
22598,2054285,283131,16273
16856,5857449,840670,83543
22350,2013771,219659,8532
26405,4588508,1218857,87523
32063,5807708,869424,98162
23195,2183223,244192,16778
23972,1383940,131066,15831
23991,1535875,278285,17170
25078,3935452,2300862,66711
27219,4174107,795266,124396
19237,4929452,958457,131692
24232,1693482,205694,16381
23599,2226831,314954,8091
25671,2664648,1159025,33097
25898,4028212,664622,64171
27926,3338396,706573,184648
24180,1232503,188099,4659
28139,1080320,196903,5990
25844,4472188,826034,121742
27221,3881242,694568,92804
22048,2512723,317003,16345
23559,981263,75339,918
26410,3426396,2173427,83796
31196,2735701,767535,105030
31103,3970165,874235,100539
25897,4680423,1100871,309217
23823,2518469,346378,31462
27131,4920167,720234,43130
23415,1847428,200945,11097
24114,1544449,244383,34846
27092,3723175,892177,75080
25802,4049090,599021,68617
25044,3580106,551891,148529
23458,2378502,274130,19099
23407,2026182,223033,20257
23630,1558064,269016,18226
24844,5400999,625774,94179
24147,1722836,367276,16119
26511,6501654,873476,67046
28680,3744696,996332,107793
28591,2510473,639557,93272
25455,5030477,914983,49300
32001,4136942,949292,180852
25976,3982904,929441,112187
25626,3936488,918253,35052
24370,1442974,228126,16025
26682,1502867,418410,9231
27637,3580283,1066491,85002
25386,4572303,2498207,99006
25408,5854049,912259,94877
24905,7785782,801289,98383
25683,4338169,2597757,116916
27227,3320396,533090,25532
24320,2072530,338980,8858
29329,1191767,181668,7297
26485,1490465,346613,18307
25623,4500297,865345,97919
32369,1933783,509731,54590
32992,3274401,728276,489130
26734,4162331,903436,59893
31627,2246088,952236,50553
24971,4851327,827727,79266
25247,4289996,929714,160117
28872,5219187,755616,98746
24988,4171703,817151,85795
25867,3352356,696494,54257
25968,4707986,878981,56532
25796,3793196,1380233,142099
23350,2002090,221347,17030
28485,2657198,668030,199609
29270,231054,68714,1650
25777,3927047,827704,93213
32215,3054934,967022,148445
25628,5212683,907389,125947
27901,3694778,964961,69519
24805,3081135,2049427,53450
25691,3618581,2426256,125081
26665,3505259,867607,63416
25860,4887720,830854,62350
25518,4599920,528758,40442
26519,3436847,632635,60860
27477,735271,168054,10711
25906,4006343,1437442,87579
24814,4089116,910569,102089
23583,1628658,249118,7422
25587,1960736,494325,24848
25790,4377273,974483,84674
28303,3007583,991903,117183
22471,2370216,488418,24427
23788,1845866,218874,5891
25632,5679873,840185,78799
33115,4101312,731243,95365
28897,2721489,1078492,49023
24760,3009442,462138,160226
27987,3949135,1099976,90426
26841,3170807,498992,62719
25121,4067476,692116,45122
25394,1369783,111245,3412
25997,4293810,904254,272735
23222,1570962,188683,6463
21361,4860163,1203021,40509
23848,1611003,324802,7185
23359,1263142,155085,15564
23152,1497425,290080,13035
22970,2507955,357954,10219
22865,2138516,324320,17444
32275,3572570,748829,194760
25441,4715374,2750760,40296
22456,1706466,267116,2155
27705,2033418,400828,143105
27920,4295352,780565,113360
23645,2328618,368673,18642
28437,4264329,2767900,66969
28296,3443615,1700930,161117
26766,4535203,712283,69325
27083,5614405,782574,45145
31615,3727033,795342,144152
25668,4146559,1370613,81864
23205,2542209,346361,46898
23636,2348857,274211,21286
22199,2133787,358786,5531
22795,1957355,219773,6143
27147,2998046,618876,69820
23154,2437643,286754,17195
23295,1833298,257996,19677
25489,4146092,979055,65649
22993,1192086,181320,11626
24940,5098685,707621,91857
28778,3411167,1180959,104484
25032,2929983,657379,37785
22160,3193337,359854,11729
23311,1215077,206836,24922
24921,1781969,318712,8283
24319,2130566,285055,17652
22707,1709641,245478,5411
28595,2799243,619746,54476
31305,2568767,484742,82706
32713,2683848,3587911,48317
23318,2027933,198465,11453
22259,727281,125528,2584
24808,4439524,1166405,70073
25389,1980955,377713,14089
24829,4915296,994689,128189
29764,4821189,1396501,137226
25354,3055527,4213556,90497
25789,4058333,1831177,99758
28867,703953,145806,8438
32223,4112244,2213409,104513
32999,2295330,564049,86734
33235,2993325,879820,87511
23135,840794,216118,5786
32589,4168635,1194558,190744
30638,4099631,743450,92966
30586,2676191,570715,82172
26581,4507919,1551922,54750
25091,3434014,3117440,46814
24122,2606487,386088,29437
33377,3131584,1211544,108788
32878,3258875,748611,115616
27196,3512891,887195,90742
27406,3665288,725238,97465
23207,1917112,293913,22598
28516,1838173,334266,44439
22737,2165675,421871,24280
22743,685689,69806,1301
25947,3574969,711762,63251
26420,2660357,654573,39074
24344,1579809,144342,4604
26641,4028259,774413,65499
26334,4680093,764379,53480
24182,1517541,215780,7960
25010,4817742,953432,152151
23101,1474322,195481,3989
23616,1569836,205728,14112
22802,1998243,438240,8364
27729,3751869,768447,27020
26922,3049312,4694486,112840
22022,6096440,333039,30228
23586,1093061,147528,11206
23239,1921802,244743,16880
21987,2932784,328957,16145
22950,2494310,372305,21160
27737,3421086,859730,54301
28085,2670341,611074,64652
22919,1950220,255172,26856
